date ,Organisme ,service ,moins de 1 an ,plus de 75 ans ,entre 1 et 75 ans ,TOTAL passages ,hospitalisés ,UHCD ,Transferts 
11/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,3,0,38,41,5,5,0
11/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,15,0,27,42,3,3,0
11/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,28,28,15,0,0
11/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,13,83,96,31,0,0
11/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,4,39,43,6,0,1
11/10/2013,Clinique des Diaconesses,SOS Main,0,2,45,47,1,0,0
11/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,5,62,67,2,11,1
11/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
11/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
10/10/2013,CCOM,CCOM Chirurgie,0,0,13,13,0,0,0
10/10/2013,CH Altkirch,Upatou,0,6,26,32,5,1,0
10/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,9,0,44,53,9,0,0
10/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,26,102,128,14,17,1
10/10/2013,CH de Guebwiller,UHTCD,0,6,35,41,2,1,0
10/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,8,0,28,36,8,4,0
10/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,15,94,110,9,9,2
10/10/2013,CH de Saverne,S.A.U. (ADULTES),0,13,40,53,10,3,0
10/10/2013,CH de Saverne,PEDIATRIE,5,0,21,26,5,1,0
10/10/2013,CH de Thann,Urgences,0,7,30,37,3,1,1
10/10/2013,CH de Wissembourg,Urgences ,0,6,33,39,9,0,2
10/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,24,59,83,44,1,2
10/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,13,0,35,48,9,9,0
10/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),1,0,23,24,14,0,0
10/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,42,43,5,4,0
10/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,15,85,100,32,0,2
10/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,7,30,37,2,0,1
10/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,54,57,3,4,0
10/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
10/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
9/10/2013,CCOM,CCOM Chirurgie,0,1,20,21,0,0,0
9/10/2013,CH Altkirch,Upatou,0,6,30,36,9,2,1
9/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,47,53,12,0,0
9/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,19,104,123,19,9,1
9/10/2013,CH de Guebwiller,UHTCD,0,4,40,44,5,0,0
9/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,7,0,31,38,4,1,0
9/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,3,21,106,130,7,11,6
9/10/2013,CH de Saverne,PEDIATRIE,6,0,15,21,4,2,0
9/10/2013,CH de Saverne,S.A.U. (ADULTES),0,9,40,49,5,2,0
9/10/2013,CH de Thann,Urgences,0,9,28,37,5,1,2
9/10/2013,CH de Wissembourg,Urgences ,0,6,28,34,8,0,3
9/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,14,65,79,42,4,2
9/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,38,39,5,5,0
9/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,13,0,32,45,5,4,0
9/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,27,27,11,0,0
9/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,16,61,77,27,0,2
9/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,7,9,16,3,0,1
9/10/2013,Clinique des Diaconesses,SOS Main,0,1,41,42,21,0,1
9/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,6,82,88,4,9,4
9/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
9/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
8/10/2013,CCOM,CCOM Chirurgie,0,1,18,19,2,0,0
8/10/2013,CH Altkirch,Upatou,0,8,32,40,8,1,2
8/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,3,0,40,43,8,0,0
8/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,23,109,132,27,13,2
8/10/2013,CH de Guebwiller,UHTCD,1,5,38,44,3,1,0
8/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,17,28,7,1,0
8/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,22,102,124,10,15,2
8/10/2013,CH de Saverne,S.A.U. (ADULTES),0,13,35,48,9,3,0
8/10/2013,CH de Saverne,PEDIATRIE,5,0,12,17,3,0,0
8/10/2013,CH de Thann,Urgences,1,7,28,36,1,1,0
8/10/2013,CH de Wissembourg,Urgences ,3,8,30,41,8,0,1
8/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,16,53,69,44,10,3
8/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,4,0,51,55,5,5,0
8/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,14,64,78,31,0,0
8/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,18,0,29,47,7,8,0
8/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,35,35,16,0,0
8/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,4,30,34,5,0,0
8/10/2013,Clinique des Diaconesses,SOS Main,0,0,50,50,17,0,0
8/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,6,64,70,3,3,3
8/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
8/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
7/10/2013,CCOM,CCOM Chirurgie,0,4,22,26,0,0,0
7/10/2013,CH Altkirch,Upatou,0,4,29,33,2,0,1
7/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,3,0,31,34,4,0,0
7/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,24,121,145,28,14,1
7/10/2013,CH de Guebwiller,UHTCD,0,5,48,53,1,2,1
7/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,7,0,20,27,2,2,0
7/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,24,113,137,17,17,2
7/10/2013,CH de Saverne,S.A.U. (ADULTES),0,10,58,68,13,1,0
7/10/2013,CH de Saverne,PEDIATRIE,4,0,19,23,1,2,0
7/10/2013,CH de Thann,Urgences,1,3,35,39,3,1,1
7/10/2013,CH de Wissembourg,Urgences ,1,5,25,31,10,0,0
7/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,9,58,67,35,4,4
7/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,21,67,88,42,0,2
7/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,13,0,43,56,7,7,0
7/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,29,29,13,0,0
7/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,41,42,4,4,0
7/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,3,50,53,7,0,0
7/10/2013,Clinique des Diaconesses,SOS Main,0,0,45,45,14,0,0
7/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,66,69,0,9,1
7/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
7/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
6/10/2013,CCOM,CCOM Chirurgie,0,0,23,23,3,0,0
6/10/2013,CH Altkirch,Upatou,1,3,28,32,1,1,3
6/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,56,61,9,0,1
6/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,21,107,128,19,13,0
6/10/2013,CH de Guebwiller,UHTCD,1,2,43,46,4,0,6
6/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,25,36,5,1,0
6/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,20,108,129,8,12,6
6/10/2013,CH de Saverne,S.A.U. (ADULTES),0,7,39,46,9,2,0
6/10/2013,CH de Saverne,PEDIATRIE,2,0,13,15,1,1,0
6/10/2013,CH de Thann,Urgences,0,2,46,48,2,2,2
6/10/2013,CH de Wissembourg,Urgences ,2,6,21,29,6,0,0
6/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,15,62,77,30,2,2
6/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,21,0,47,68,7,7,0
6/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,24,24,10,0,0
6/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,13,67,80,22,0,0
6/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,36,38,0,0,0
6/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,1,44,46,3,0,0
6/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,1,86,87,3,7,2
6/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
6/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
5/10/2013,CCOM,CCOM Chirurgie,0,2,32,34,5,0,0
5/10/2013,CH Altkirch,Upatou,0,2,36,38,4,1,4
5/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,9,0,34,43,6,0,0
5/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,11,117,128,24,9,3
5/10/2013,CH de Guebwiller,UHTCD,0,5,36,41,3,2,1
5/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,18,0,24,42,9,3,0
5/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,19,103,123,10,8,3
5/10/2013,CH de Saverne,PEDIATRIE,5,0,13,18,4,0,0
5/10/2013,CH de Saverne,S.A.U. (ADULTES),0,7,45,52,10,3,0
5/10/2013,CH de Thann,Urgences,0,7,26,33,3,0,3
5/10/2013,CH de Wissembourg,Urgences ,0,1,19,20,0,1,0
5/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,17,79,96,35,4,1
5/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,15,0,40,55,6,6,0
5/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,31,31,8,0,0
5/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,42,44,5,5,0
5/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,1,14,78,93,24,0,0
5/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,8,44,53,5,0,0
5/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,8,75,84,1,4,1
5/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
5/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
4/10/2013,CCOM,CCOM Chirurgie,0,2,29,31,5,0,0
4/10/2013,CH Altkirch,Upatou,0,10,36,46,5,1,1
4/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,7,0,39,46,7,0,0
4/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,20,106,126,12,34,4
4/10/2013,CH de Guebwiller,UHTCD,0,7,39,46,5,4,2
4/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,8,0,22,30,7,1,0
4/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,29,127,157,22,12,1
4/10/2013,CH de Saverne,PEDIATRIE,4,0,15,19,2,1,0
4/10/2013,CH de Saverne,S.A.U. (ADULTES),0,12,41,53,10,4,2
4/10/2013,CH de Thann,Urgences,0,6,34,40,0,1,2
4/10/2013,CH de Wissembourg,Urgences ,1,10,15,26,8,0,0
4/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,17,59,76,36,3,1
4/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,26,26,15,0,0
4/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,17,84,101,37,0,0
4/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,48,49,6,6,0
4/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,8,0,27,35,7,6,0
4/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,7,24,31,8,0,1
4/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,2,74,76,1,6,3
4/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
4/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
3/10/2013,CCOM,CCOM Chirurgie,0,0,28,28,3,0,0
3/10/2013,CH Altkirch,Upatou,0,7,31,38,8,1,2
3/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,49,54,12,0,0
3/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,11,117,128,20,11,2
3/10/2013,CH de Guebwiller,UHTCD,0,8,41,49,3,4,0
3/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,23,34,5,0,0
3/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,27,97,124,22,13,6
3/10/2013,CH de Saverne,S.A.U. (ADULTES),0,5,37,42,5,2,0
3/10/2013,CH de Saverne,PEDIATRIE,2,0,18,20,3,2,0
3/10/2013,CH de Thann,Urgences,0,3,35,38,3,1,0
3/10/2013,CH de Wissembourg,Urgences ,0,3,26,29,5,0,0
3/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,16,48,64,32,8,0
3/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,9,0,47,56,8,7,0
3/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,1,24,25,7,0,0
3/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,64,65,5,5,0
3/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,12,73,85,30,0,0
3/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,6,33,39,2,0,0
3/10/2013,Clinique des Diaconesses,SOS Main,0,0,20,20,3,0,0
3/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,0,63,64,2,5,2
3/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
3/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
2/10/2013,CCOM,CCOM Chirurgie,0,2,31,33,5,0,0
2/10/2013,CH Altkirch,Upatou,0,5,33,38,6,1,0
2/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,3,0,51,54,9,0,0
2/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,23,95,118,17,8,0
2/10/2013,CH de Guebwiller,UHTCD,0,3,42,45,0,3,0
2/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,15,0,25,40,5,2,0
2/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,17,103,121,14,11,1
2/10/2013,CH de Saverne,S.A.U. (ADULTES),0,6,39,45,7,3,0
2/10/2013,CH de Saverne,PEDIATRIE,7,0,17,24,3,1,0
2/10/2013,CH de Thann,Urgences,0,3,36,39,4,1,1
2/10/2013,CH de Wissembourg,Urgences ,0,8,25,33,6,1,2
2/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,13,55,68,43,6,2
2/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,11,0,30,41,10,8,0
2/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,29,29,14,0,0
2/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,9,77,86,24,0,1
2/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,4,0,51,55,5,5,0
2/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,7,30,37,2,0,2
2/10/2013,Clinique des Diaconesses,SOS Main,0,2,46,48,14,0,0
2/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,5,58,63,3,5,0
2/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
2/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
1/10/2013,CCOM,CCOM Chirurgie,0,2,33,35,3,0,0
1/10/2013,CH Altkirch,Upatou,0,3,3,6,6,0,0
1/10/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,28,33,6,0,0
1/10/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,20,95,115,16,11,0
1/10/2013,CH de Guebwiller,UHTCD,0,4,39,43,2,0,0
1/10/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,25,34,2,1,0
1/10/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,23,100,124,19,10,2
1/10/2013,CH de Saverne,S.A.U. (ADULTES),0,8,50,58,16,5,2
1/10/2013,CH de Saverne,PEDIATRIE,5,0,23,28,4,1,0
1/10/2013,CH de Thann,Urgences,0,6,33,39,1,2,1
1/10/2013,CH de Wissembourg,Urgences ,0,4,22,26,2,1,0
1/10/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,1,20,59,80,45,5,1
1/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,6,0,46,52,3,3,0
1/10/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,16,80,96,33,0,0
1/10/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,8,0,45,53,7,7,0
1/10/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,20,20,10,0,0
1/10/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,3,33,36,4,0,1
1/10/2013,Clinique des Diaconesses,SOS Main,0,0,31,31,9,0,0
1/10/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,2,54,56,0,5,1
1/10/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
1/10/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
31/08/2013,CCOM,CCOM Chirurgie,0,1,18,19,1,0,0
31/08/2013,CH Altkirch,Upatou,1,6,36,43,5,0,1
31/08/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,40,46,3,0,0
31/08/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,23,100,123,26,9,3
31/08/2013,CH de Guebwiller,UHTCD,0,4,43,47,1,2,3
31/08/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,15,24,0,0,0
31/08/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,17,120,137,13,18,6
31/08/2013,CH de Saverne,PEDIATRIE,6,0,23,29,6,0,0
31/08/2013,CH de Saverne,S.A.U. (ADULTES),0,15,29,44,8,5,2
31/08/2013,CH de Thann,Urgences,0,5,35,40,3,2,0
31/08/2013,CH de Wissembourg,Urgences ,0,5,29,34,10,0,1
31/08/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,21,85,106,39,3,0
31/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,12,0,31,43,3,3,0
31/08/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),1,0,28,29,11,0,0
31/08/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,18,95,113,30,0,0
31/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,3,0,39,42,7,7,0
31/08/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,6,48,54,5,0,1
31/08/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,5,68,73,1,4,1
31/08/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
31/08/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
30/08/2013,CCOM,CCOM Chirurgie,0,2,21,23,0,0,0
30/08/2013,CH Altkirch,Upatou,0,7,36,43,4,0,2
30/08/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,23,31,1,0,0
30/08/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,14,112,126,22,7,3
30/08/2013,CH de Guebwiller,UHTCD,0,1,1,2,2,0,1
30/08/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,16,0,18,34,6,2,0
30/08/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,21,113,136,22,10,4
30/08/2013,CH de Saverne,PEDIATRIE,1,0,12,13,0,0,0
30/08/2013,CH de Saverne,S.A.U. (ADULTES),0,14,34,48,10,3,1
30/08/2013,CH de Thann,Urgences,0,5,34,39,1,2,4
30/08/2013,CH de Wissembourg,Urgences ,0,9,18,27,8,0,0
30/08/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,21,67,88,51,5,0
30/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,9,0,15,24,4,4,0
30/08/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),3,0,19,22,10,0,0
30/08/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,21,64,85,41,0,0
30/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,42,44,3,3,0
30/08/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,3,40,43,2,0,0
30/08/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,7,43,50,4,6,1
30/08/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
30/08/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
29/08/2013,CCOM,CCOM Chirurgie,0,2,14,16,1,0,0
29/08/2013,CH Altkirch,Upatou,0,10,23,33,7,1,0
29/08/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,32,40,5,0,0
29/08/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,20,108,128,25,15,1
29/08/2013,CH de Guebwiller,UHTCD,0,8,24,32,2,0,0
29/08/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,8,0,20,28,2,1,1
29/08/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,24,91,115,17,11,4
29/08/2013,CH de Saverne,PEDIATRIE,2,0,10,12,0,0,0
29/08/2013,CH de Saverne,S.A.U. (ADULTES),0,6,44,50,7,3,0
29/08/2013,CH de Thann,Urgences,2,11,36,49,3,1,4
29/08/2013,CH de Wissembourg,Urgences ,1,6,32,39,10,1,0
29/08/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,17,60,77,35,0,2
29/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,1,0,43,44,3,3,0
29/08/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,16,69,85,38,0,0
29/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,8,0,26,34,5,5,0
29/08/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,19,19,8,0,0
29/08/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,3,33,37,3,0,0
29/08/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,5,53,58,2,4,0
29/08/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
29/08/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
28/08/2013,CCOM,CCOM Chirurgie,0,1,12,13,0,0,0
28/08/2013,CH Altkirch,Upatou,0,5,34,39,4,0,0
28/08/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,2,0,36,38,11,0,0
28/08/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,28,101,129,18,19,1
28/08/2013,CH de Guebwiller,UHTCD,1,4,30,35,1,2,1
28/08/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,8,0,12,20,2,1,0
28/08/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,13,101,114,4,12,1
28/08/2013,CH de Saverne,PEDIATRIE,0,0,12,12,2,0,0
28/08/2013,CH de Saverne,S.A.U. (ADULTES),0,10,31,41,9,4,1
28/08/2013,CH de Thann,Urgences,1,6,31,38,3,1,1
28/08/2013,CH de Wissembourg,Urgences ,0,3,36,39,10,1,0
28/08/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,16,56,72,33,3,1
28/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,11,0,30,41,4,4,0
28/08/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,21,21,11,0,0
28/08/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,11,51,62,19,0,0
28/08/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,3,0,40,43,3,2,0
28/08/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,6,33,39,7,0,0
28/08/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,36,39,3,3,3
28/08/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
28/08/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
27/08/2013,CCOM,CCOM Chirurgie,0,0,19,19,2,0,0
27/08/2013,CH Altkirch,Upatou,0,4,38,42,8,0,0
27/08/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,4,0,22,26,8,0,0
